gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3050853872,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:625066,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.704274999067124,-74.00868100000001,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,625066,,,,CC0_1_0,,,,,2021-03-11T20:56:27.323Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051111149,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1142651,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.51777999906805,-74.20477,,,,,,,2006-01-01T00:00:00,,,2006,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1142651,,,,CC0_1_0,,,,,2021-03-12T00:13:12.317Z,,COORDINATE_REPROJECTED
3051319123,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:995353,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.74069099906695,-73.71053100000002,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,995353,,,,CC0_1_0,,,,,2021-03-12T02:03:55.497Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050876007,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:648859,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,,,GENUS,Amelanchier Medik.,Amelanchier,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.85887299906639,-73.835164,,,,,,,2005-01-01T00:00:00,,,2005,3023817,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,648859,,,,CC0_1_0,,,,,2021-03-11T21:06:30.157Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051103333,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1104618,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.53809999906795,-74.17734,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1104618,,,,CC0_1_0,,,,,2021-03-11T23:56:20.301Z,,COORDINATE_REPROJECTED
3051035515,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:960971,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,,SPECIES,Acer rubrum L.,Acer rubrum,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.65949899906734,-73.731096,,,,,,,2006-01-01T00:00:00,,,2006,3189883,3189883,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,960971,,,,CC0_1_0,,,,,2021-03-11T23:09:07.770Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051398923,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1159827,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,,SPECIES,Quercus palustris Münchh.,Quercus palustris,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.62339999906751,-74.11829,,,,,,,2006-01-01T00:00:00,,,2006,8313153,8313153,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1159827,,,,CC0_1_0,,,,,2021-03-12T02:31:45.757Z,,COORDINATE_REPROJECTED
3050930564,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:746886,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,GENUS,Prunus L.,Prunus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.638146999067445,-74.03178999999999,,,,,,,2005-01-01T00:00:00,,,2005,3020559,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,746886,,,,CC0_1_0,,,,,2021-03-11T21:47:47.323Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050855167,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:631297,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus phellos,,SPECIES,Quercus phellos L.,Quercus phellos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.73696499906696,-74.007213,,,,,,,2005-01-01T00:00:00,,,2005,2880652,2880652,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,631297,,,,CC0_1_0,,,,,2021-03-11T20:59:09.115Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051221351,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:763396,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.67959699906724,-73.957122,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,763396,,,,CC0_1_0,,,,,2021-03-12T01:16:45.221Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051133122,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:609364,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis occidentalis,,SPECIES,Celtis occidentalis L.,Celtis occidentalis,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.78196899906674,-73.980978,,,,,,,2005-01-01T00:00:00,,,2005,2984481,2984481,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,609364,,,,CC0_1_0,,,,,2021-03-12T00:35:44.058Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051379522,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1107057,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,Liquidambar styraciflua,,SPECIES,Liquidambar styraciflua L.,Liquidambar styraciflua,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.556899999067845,-74.14599,,,,,,,2005-01-01T00:00:00,,,2005,3152824,3152824,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1107057,,,,CC0_1_0,,,,,2021-03-12T02:19:01.363Z,,COORDINATE_REPROJECTED
3051215429,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:764624,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.63965899906744,-73.960246,,,,,,,2006-01-01T00:00:00,,,2006,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,764624,,,,CC0_1_0,,,,,2021-03-12T01:16:52.913Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051174515,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:679990,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Robinia,Robinia pseudoacacia,,SPECIES,Robinia pseudoacacia L.,Robinia pseudoacacia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.803035999066644,-73.908832,,,,,,,2005-01-01T00:00:00,,,2005,5352251,5352251,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,679990,,,,CC0_1_0,,,,,2021-03-12T00:53:09.911Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051295339,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:913798,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,,SPECIES,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.76087599906686,-73.861046,,,,,,,2005-01-01T00:00:00,,,2005,3172348,3172348,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,913798,,,,CC0_1_0,,,,,2021-03-12T01:54:30.500Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050849633,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:620059,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,GENUS,Prunus L.,Prunus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.786335999066715,-73.95269399999998,,,,,,,2005-01-01T00:00:00,,,2005,3020559,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,620059,,,,CC0_1_0,,,,,2021-03-11T20:54:21.561Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051120051,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1161326,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.59741999906765,-74.09186,,,,,,,2005-01-01T00:00:00,,,2005,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1161326,,,,CC0_1_0,,,,,2021-03-12T00:21:24.468Z,,COORDINATE_REPROJECTED
3050998346,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:894507,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,Ulmus parvifolia,,SPECIES,Ulmus parvifolia Jacq.,Ulmus parvifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.782302999066744,-73.750941,,,,,,,2005-01-01T00:00:00,,,2005,5361869,5361869,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,894507,,,,CC0_1_0,,,,,2021-03-11T22:48:16.771Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050962703,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:811603,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.63933099906744,-74.000775,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,811603,,,,CC0_1_0,,,,,2021-03-11T22:18:38.015Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051104689,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1110705,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,Liquidambar styraciflua,,SPECIES,Liquidambar styraciflua L.,Liquidambar styraciflua,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.639049999067446,-74.08334000000002,,,,,,,2005-01-01T00:00:00,,,2005,3152824,3152824,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1110705,,,,CC0_1_0,,,,,2021-03-11T23:59:03.721Z,,COORDINATE_REPROJECTED
3051157069,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:649920,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,,SPECIES,Quercus palustris Münchh.,Quercus palustris,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.881838999066275,-73.830413,,,,,,,2005-01-01T00:00:00,,,2005,8313153,8313153,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,649920,,,,CC0_1_0,,,,,2021-03-12T00:45:01.046Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051186520,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:702136,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,,SPECIES,Acer pseudoplatanus L.,Acer pseudoplatanus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.86908999906633,-73.89465899999999,,,,,,,2005-01-01T00:00:00,,,2005,3189870,3189870,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,702136,,,,CC0_1_0,,,,,2021-03-12T00:58:09.686Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051021304,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:936296,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,,SPECIES,Quercus palustris Münchh.,Quercus palustris,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.70036799906713,-73.756851,,,,,,,2006-01-01T00:00:00,,,2006,8313153,8313153,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,936296,,,,CC0_1_0,,,,,2021-03-11T23:01:23.769Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051307576,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:960863,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.660622999067336,-73.732094,,,,,,,2006-01-01T00:00:00,,,2006,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,960863,,,,CC0_1_0,,,,,2021-03-12T01:59:51.165Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051409944,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1178932,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.63193999906747,-74.10966,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1178932,,,,CC0_1_0,,,,,2021-03-12T02:36:53.055Z,,COORDINATE_REPROJECTED
3051152644,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:620664,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.791405999066704,-73.952207,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,620664,,,,CC0_1_0,,,,,2021-03-12T00:38:03.677Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050950654,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:789539,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.66334799906733,-73.915922,,,,,,,2006-01-01T00:00:00,,,2006,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,789539,,,,CC0_1_0,,,,,2021-03-11T22:08:09.949Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051389890,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1136145,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.51990999906805,-74.20619,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1136145,,,,CC0_1_0,,,,,2021-03-12T02:26:05.147Z,,COORDINATE_REPROJECTED
3051201111,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:757810,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus hybrida,,SPECIES,Platanus ×acerifolia (Aiton) Willd.,Platanus acerifolia,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.62516099906751,-73.936111,,,,,,,2005-01-01T00:00:00,,,2005,3152815,3152814,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,757810,,,,CC0_1_0,,,,,2021-03-12T01:14:39.281Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3050847449,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:595467,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.73245499906699,-73.984874,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,595467,,,,CC0_1_0,,,,,2021-03-11T20:43:58.907Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051063717,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1047632,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.76140999906685,-73.87693999999999,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1047632,,,,CC0_1_0,,,,,2021-03-11T23:37:14.021Z,,COORDINATE_REPROJECTED
3051075029,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1074920,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,,,GENUS,Fraxinus Tourn. ex L.,Fraxinus,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.68061999906724,-73.85779000000001,,,,,,,2006-01-01T00:00:00,,,2006,3172323,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1074920,,,,CC0_1_0,,,,,2021-03-11T23:45:37.631Z,,COORDINATE_REPROJECTED
3051376769,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1133612,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus pennsylvanica,,SPECIES,Fraxinus pennsylvanica Marshall,Fraxinus pennsylvanica,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.54289999906792,-74.20849,,,,,,,2006-01-01T00:00:00,,,2006,3172348,3172348,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1133612,,,,CC0_1_0,,,,,2021-03-12T02:25:34.522Z,,COORDINATE_REPROJECTED
3050956337,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:805462,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.61979899906754,-74.0008,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,805462,,,,CC0_1_0,,,,,2021-03-11T22:15:35.868Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051129502,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1168641,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.558269999067846,-74.13646,,,,,,,2006-01-01T00:00:00,,,2006,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1168641,,,,CC0_1_0,,,,,2021-03-12T00:24:44.932Z,,COORDINATE_REPROJECTED
3050961489,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:806809,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,,,GENUS,Betula L.,Betula,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.60905199906759,-73.960239,,,,,,,2005-01-01T00:00:00,,,2005,2875008,,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,806809,,,,CC0_1_0,,,,,2021-03-11T22:16:15.811Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051396199,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1142747,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus alba,,SPECIES,Quercus alba L.,Quercus alba,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.59831999906765,-74.06797,,,,,,,2005-01-01T00:00:00,,,2005,2879737,2879737,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1142747,,,,CC0_1_0,,,,,2021-03-12T02:27:46.701Z,,COORDINATE_REPROJECTED
3051088496,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1084103,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,,SPECIES,Tilia cordata Mill.,Tilia cordata,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.75556999906688,-73.72491,,,,,,,2006-01-01T00:00:00,,,2006,3152047,3152047,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1084103,,,,CC0_1_0,,,,,2021-03-11T23:48:30.610Z,,COORDINATE_REPROJECTED
3051369098,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1098382,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharinum,,SPECIES,Acer saccharinum L.,Acer saccharinum,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.51366999906807,-74.24742,,,,,,,2005-01-01T00:00:00,,,2005,3189837,3189837,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1098382,,,,CC0_1_0,,,,,2021-03-12T02:16:50.641Z,,COORDINATE_REPROJECTED
3051232448,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:785021,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia triacanthos,,SPECIES,Gleditsia triacanthos L.,Gleditsia triacanthos,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.648652999067394,-74.020955,,,,,,,2005-01-01T00:00:00,,,2005,2959443,2959443,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,785021,,,,CC0_1_0,,,,,2021-03-12T01:24:28.642Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051215873,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:773949,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus calleryana,,SPECIES,Pyrus calleryana Decne.,Pyrus calleryana,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.62086099906753,-74.036141,,,,,,,2005-01-01T00:00:00,,,2005,5363119,5363119,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,773949,,,,CC0_1_0,,,,,2021-03-12T01:20:20.521Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
3051370295,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:1104629,Plantae,Tracheophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,Ginkgo biloba,,SPECIES,Ginkgo biloba L.,Ginkgo biloba,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.53824999906794,-74.17749,,,,,,,2005-01-01T00:00:00,,,2005,2687885,2687885,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,1104629,,,,CC0_1_0,,,,,2021-03-12T02:18:24.257Z,,COORDINATE_REPROJECTED
3051271359,c4e1739b-e225-4773-b2ca-b9dd90846c62,BISON:New York City Street Tree Census - 2005:868849,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides,,SPECIES,Acer platanoides L.,Acer platanoides,,US,,New York,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,40.73004799906699,-73.713962,,,,,,,2005-01-01T00:00:00,,,2005,3189846,3189846,HUMAN_OBSERVATION,BISON,New York City Street Tree Census - 2005,868849,,,,CC0_1_0,,,,,2021-03-12T01:49:35.408Z,,COORDINATE_REPROJECTED;COORDINATE_ROUNDED
